Cd_Exercicio,Cd_Orgao,Sigla_Orgao,papa,Cd_Despesa,Vl_Orcado_Ano,Vl_Reduzido,Vl_Congelado,Disponivel,Vl_EmpenhadoLiquido,Vl_Liquidado,Vl_Pago
2019,23,SMIT      ,Atividades,33909200,0,0,0,9369,9369,9369,9369
2019,23,SMIT      ,Atividades,33909300,0,0,0,"463,44","463,44","463,44","463,44"
2019,23,SMIT      ,Atividades,33913900,0,0,"8,82","851,18","851,18","851,18","851,18"
2019,23,SMIT      ,Atividades,33914700,0,0,0,9800,9800,"6856,55","6856,55"
2019,23,SMIT      ,Atividades,44905100,0,0,"323,85","27563,53","27563,53","27563,53","27563,53"
2019,23,SMIT      ,Atividades,44905200,150000,"48493,38","76618,62",36125,36125,"16866,17","16866,17"
2019,23,SMIT      ,Projetos,44904000,3000000,"2385954,66","3075635,85","735301,49","735301,49","326109,89","326109,89"
2019,23,SMIT      ,Atividades,33903000,0,0,123753,16148,16148,0,0
2019,23,SMIT      ,Atividades,33904000,13809662,"5438483,81",2074537,"8348635,7","8348635,7","6357670,77","6357670,77"
2019,23,SMIT      ,Atividades,33909200,0,0,0,"937421,98","937421,98","937421,98","937421,98"
2019,23,SMIT      ,Atividades,33904000,9408500,"1172966,33","1017427,25","11471719,61","11401667,76","9727102,04","9350087,6"
2019,23,SMIT      ,Atividades,33909200,0,0,0,"1172966,33","1172966,33","1172966,33","1172966,33"
2019,23,SMIT      ,Atividades,33903900,51638446,"8689864,84","9120613,3","59421255,48","57795865,48","52699053,24","52699053,24"
2019,23,SMIT      ,Atividades,33909200,0,0,0,"6002229,84","6002229,84","6002229,84","6002229,84"
2019,23,SMIT      ,Atividades,33503900,0,0,0,287080,287080,287080,287080
2019,23,SMIT      ,Atividades,33903100,0,0,"3135,92","205563,08","137781,94","137781,94","67781,94"
2019,23,SMIT      ,Atividades,33903200,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Atividades,33903500,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Atividades,33903600,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Atividades,33903900,500000,287080,37457,212920,212920,123507,0
2019,23,SMIT      ,Atividades,33904700,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Atividades,33903200,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Atividades,33903500,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Atividades,33903600,10000,0,10000,0,0,0,0
2019,23,SMIT      ,Atividades,33903900,500000,0,37457,684075,684075,462543,427110
2019,23,SMIT      ,Atividades,33904700,2000,0,2000,0,0,0,0
2019,23,SMIT      ,Projetos,44905100,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Projetos,44905200,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Projetos,44905100,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Projetos,44905200,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,23,SMIT      ,Atividades,44905200,1000,0,1000,0,0,0,0
2019,24,SMADS     ,Pessoal,31901100,85144271,"10177690,57","3108607,45","74966580,43","74694467,01","74694467,01","74694467,01"
2019,24,SMADS     ,Pessoal,31909600,0,0,0,"69083,12","68864,33","24441,25","24441,25"
2019,24,SMADS     ,Atividades,33503900,1757156,"134518,91","608989,72","1520472,37","1520472,37","1198174,87","1198174,87"
2019,24,SMADS     ,Atividades,33504800,356462,0,"134659,79","395437,2","395437,2","303878,79","303878,79"
2019,24,SMADS     ,Atividades,33901400,10000,2884,2884,7116,7116,7116,7116
2019,24,SMADS     ,Atividades,33903000,535226,154377,"167970,52","376255,48","369322,98","224229,88","224229,88"
2019,24,SMADS     ,Atividades,33903300,532494,153589,"215318,96","317175,04","317175,04","87693,46","87693,46"
2019,24,SMADS     ,Atividades,33903600,1305890,"1204556,93","1277299,84","1520,24",0,0,0
2019,24,SMADS     ,Atividades,33903700,3617433,1043393,"1368417,74","2249015,26","2249013,78","1922457,16","1922457,16"
2019,24,SMADS     ,Atividades,33903900,8734695,"9920,61","3515434,13","7738650,87","7648160,26","6698559,08","6672202,98"
2019,24,SMADS     ,Auxílios,33904600,6440000,550000,0,5890000,"5699794,4","5699794,4","5699794,4"
2019,24,SMADS     ,Atividades,33904700,1000,1000,1000,0,0,0,0
2019,24,SMADS     ,Auxílios,33904900,600000,0,0,600000,"541068,25","541068,25","541068,25"
2019,24,SMADS     ,Atividades,33909200,0,0,0,"27069,92","27069,92","26913,51","26913,51"
2019,24,SMADS     ,Atividades,44905200,13000,3749,7575,5425,5425,5425,5425
2019,24,SMADS     ,Projetos,44903900,5000,0,5000,0,0,0,0
2019,24,SMADS     ,Projetos,44904000,5000,0,5000,0,0,0,0
2019,24,SMADS     ,Atividades,33903000,1000,0,1000,"10920,61",0,0,0
2019,24,SMADS     ,Atividades,33904000,1471000,"49966,35","473343,74",1547017,1547017,"913564,05","742538,05"
2019,24,SMADS     ,Atividades,44903900,291254,0,"202530,65","339911,05","303749,46","237837,6","237837,6"
2019,24,SMADS     ,Atividades,44904000,0,0,0,"24452,12","24452,12",0,0
2019,24,SMADS     ,Atividades,44905200,1000,0,1000,0,0,0,0
2019,24,SMADS     ,Atividades,33904000,9000000,"1103043,42","2632848,6","7860021,98","7860021,98","6188109,78","6188109,78"
2019,24,SMADS     ,Projetos,33503900,100000,0,100000,0,0,0,0
2019,24,SMADS     ,Projetos,33503900,200000,0,200000,0,0,0,0
2019,24,SMADS     ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,24,SMADS     ,Atividades,33903900,1300000,0,374965,"1870136,34","1556643,55",1131154,1131154
2019,24,SMADS     ,Atividades,33904800,16000000,"9893412,65","9754776,66","6106587,35","6106587,35",5707968,4605689
2019,24,SMADS     ,Atividades,33909200,0,0,0,"138635,99","138635,99","138635,99","138635,99"
2019,25,SMC       ,Pessoal,31901100,80879296,4200000,0,76679296,"76241091,56","76241091,56","76241091,56"
2019,25,SMC       ,Pessoal,31909600,180000,0,0,180000,0,0,0
2019,25,SMC       ,Atividades,33503900,1000000,0,20338,"1027275,17","1027275,17","834529,55","834529,55"
2019,25,SMC       ,Atividades,33504800,240000,41831,4881,"263351,74","263351,74","216722,54","216722,54"
2019,25,SMC       ,Atividades,33901400,15000,0,"785,94","14214,06","14214,06","14214,06","14214,06"
2019,25,SMC       ,Atividades,33903000,146000,"65701,88","5010,62","82621,61","61868,01","52818,75","52818,75"
2019,25,SMC       ,Atividades,33903300,461000,9375,"16981,95","644018,05","644018,05","480954,37","436593,39"
2019,25,SMC       ,Atividades,33903900,9380624,"240042,96",190785,"9285540,34","9214509,78","7715230,99","7682917,23"
2019,25,SMC       ,Auxílios,33904600,9050000,0,0,"9173938,63","9051321,06","9051321,06","9051321,06"
2019,25,SMC       ,Auxílios,33904900,1580000,"123938,63",0,"1456061,37","1410439,06","1410439,06","1410439,06"
2019,25,SMC       ,Atividades,33909200,0,0,0,"109573,59","109573,59","109573,59","109573,59"
2019,25,SMC       ,Atividades,44905200,100000,"73890,11","13045,11","15097,78","11797,78","10398,78","10398,78"
2019,25,SMC       ,Projetos,44904000,1000,0,1000,0,0,0,0
2019,25,SMC       ,Atividades,33903000,153750,194532,3127,94218,50320,50320,50320
2019,25,SMC       ,Atividades,33904000,1400000,0,"64727,28","1743813,01","1686695,89","1523872,72","1426436,92"
2019,25,SMC       ,Atividades,44903900,50000,50000,1016,0,0,0,0
2019,25,SMC       ,Atividades,44904000,0,0,0,66932,17492,17492,17492
2019,25,SMC       ,Atividades,44905200,100000,2033,"6972,68","347779,32","172941,34","146941,34","146941,34"
2019,25,SMC       ,Atividades,44909200,0,0,0,5940,5940,5940,5940
2019,25,SMC       ,Atividades,33904000,5000000,55000,203382,"6119393,41","6103029,63","5063434,83","5063434,83"
2019,25,SMC       ,Atividades,33909200,0,0,0,"55648,67","55648,67","55648,67","55648,67"
2019,25,SMC       ,Projetos,44903900,30000,30000,30000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,30000,30000,30000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,1800000,1800000,2700000,100000,0,0,0
2019,25,SMC       ,Projetos,44905100,2200000,2350000,"4711514,6",0,0,0,0
2019,25,SMC       ,Projetos,44905100,0,0,0,250000,0,0,0
2019,25,SMC       ,Atividades,33901400,3000,0,61,2939,2939,2939,2939
2019,25,SMC       ,Atividades,33903000,100000,"50852,25",7516,"73476,75","49129,87","6433,62","5855,25"
2019,25,SMC       ,Atividades,33903300,25000,"14779,92","10728,08",0,0,0,0
2019,25,SMC       ,Atividades,33903900,14500000,"1091999,9",589810,"15641820,53","15599555,85","13513267,71","13494178,27"
2019,25,SMC       ,Atividades,33909200,0,0,0,"1091999,9","1091999,9","1091999,9","1091999,9"
2019,25,SMC       ,Atividades,44905200,50000,1016,1016,48984,0,0,0
2019,25,SMC       ,Atividades,33503900,0,0,"5565,6","599434,4","599434,4","599434,4","599434,4"
2019,25,SMC       ,Atividades,33903000,5000,0,9899,0,0,0,0
2019,25,SMC       ,Atividades,33903100,0,0,0,15000,10000,10000,10000
2019,25,SMC       ,Atividades,33903600,1200,0,12699,280625,256875,241550,241550
2019,25,SMC       ,Atividades,33903900,555000,47929,"32633,56","487240,72","474440,72","474440,72","473440,72"
2019,25,SMC       ,Atividades,33904700,1000,0,1000,56200,56200,48310,48310
2019,25,SMC       ,Atividades,33904800,60760,"9235,88",1235,"50289,12","50289,12","35644,59","35644,59"
2019,25,SMC       ,Atividades,44905200,100000,97967,2033,0,0,0,0
2019,25,SMC       ,Atividades,33903600,100000,2033,101460,95407,21670,1100,1100
2019,25,SMC       ,Atividades,33903900,1280000,"265230,12","105372,67","1014180,67","991181,02","935219,42","935219,42"
2019,25,SMC       ,Atividades,33904700,20000,406,406,19594,19594,220,220
2019,25,SMC       ,Projetos,33903900,40000,40000,40000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,40000,40000,40000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,40000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,50000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,100000,0,100000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,700000,700000,700000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,330000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,1000000,960000,1000000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,10700,10700,10700,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,10500,200,0,0,0,0
2019,25,SMC       ,Projetos,44903900,70000,0,70000,70000,0,0,0
2019,25,SMC       ,Projetos,33903900,150000,150000,150000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,91000,0,59000,0,0,0
2019,25,SMC       ,Projetos,33903900,1000000,1000000,1050000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,50000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,100000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,0,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,70000,70000,70000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,0,0,70000,0,0,0
2019,25,SMC       ,Projetos,33903900,100000,100000,100000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,100000,100000,100000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,0,0,100000,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,150000,150000,150000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,30000,30000,30000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,30000,30000,30000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,60000,60000,60000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,60000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,40000,40000,80000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,40000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,60000,60000,60000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,60000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,60000,60000,60000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,60000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,30000,30000,30000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,100000,100000,100000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,0,0,100000,0,0,0
2019,25,SMC       ,Projetos,33903900,40000,30100,40000,9900,0,0,0
2019,25,SMC       ,Projetos,33903900,30000,30000,30000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Projetos,44905100,30000,30000,30000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,150000,150000,150000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,100000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,127500,127500,127500,0,0,0,0
2019,25,SMC       ,Projetos,33903900,100000,100000,100000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,40000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,1000000,947000,1000000,53000,53000,53000,53000
2019,25,SMC       ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,100000,100000,100000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,100000,100000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,200000,200000,200000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,100000,100000,200000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,100000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,80000,80000,80000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,"79999,8","0,2",0,0,0,0
2019,25,SMC       ,Projetos,33903900,150000,150000,300000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,54000,0,96000,0,0,0
2019,25,SMC       ,Projetos,33903900,100000,100000,100000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,80000,80000,80000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,130000,130000,130000,0,0,0,0
2019,25,SMC       ,Projetos,33504100,700000,700000,780000,0,0,0,0
2019,25,SMC       ,Projetos,44503900,0,150000,150000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,50000,50000,85000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,0,35000,0,0,0,0,0
2019,25,SMC       ,Projetos,33903900,100000,49000,100000,51000,0,0,0
2019,25,SMC       ,Projetos,33903900,40000,40000,40000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,1000,0,1000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,1000000,1000000,1000000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,100000,0,200000,100000,0,0,0
2019,25,SMC       ,Projetos,44905100,1000000,1000000,1000000,0,0,0,0
2019,25,SMC       ,Projetos,33903900,1000000,1000000,1000000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,800000,800000,800000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,500000,500000,500000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,500000,500000,500000,0,0,0,0
2019,25,SMC       ,Atividades,33503900,250000,250000,250000,0,0,0,0
2019,25,SMC       ,Atividades,33903600,615000,157508,12508,"712022,03","711932,91","601000,75","573248,75"
2019,25,SMC       ,Atividades,33903900,664000,"748197,22","391941,97","54770,78",0,0,0
2019,25,SMC       ,Atividades,33904700,60000,1220,1220,58780,58780,4800,4800
2019,25,SMC       ,Atividades,33903600,1000,0,1000,0,0,0,0
2019,25,SMC       ,Atividades,33901400,15000,2847,305,11848,11848,11848,11848
2019,25,SMC       ,Atividades,33903000,300000,"69583,98","32381,35","204135,67","169593,23","149809,94","148632,14"
2019,25,SMC       ,Atividades,33903300,22500,22500,457,0,0,0,0
2019,25,SMC       ,Atividades,33903900,10000000,"218598,44","412231,61","10087997,93","9822240,25","8130458,38","8086367,73"
2019,25,SMC       ,Atividades,33909200,0,0,0,"140334,76","140334,76","140334,76","134867,15"
2019,25,SMC       ,Atividades,33909300,0,0,0,"1709,64","1709,64","1709,64","1709,64"
2019,25,SMC       ,Atividades,44905200,100000,5673,"44323,01","86579,43","73936,51",0,0
2019,25,SMC       ,Atividades,44909200,0,0,0,3640,3640,3640,3640
2019,25,SMC       ,Atividades,33903600,200000,45567,96333,145700,145700,145700,141500
2019,25,SMC       ,Atividades,33903900,1260000,25626,"98621,59","1272456,81","1272456,81","1258445,6","1251845,6"
2019,25,SMC       ,Atividades,33904700,40000,813,813,39187,39187,29140,29140
2019,25,SMC       ,Atividades,33903900,300000,300000,300000,0,0,0,0
2019,25,SMC       ,Atividades,33503900,30000,30000,30000,0,0,0,0
2019,25,SMC       ,Atividades,33503900,50000,0,150000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,30000,30000,70000,30000,30000,30000,30000
2019,25,SMC       ,Atividades,33903900,50000,30000,50000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,390000,390000,780000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,30000,30000,30000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,200000,200000,200000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,1000000,790000,1240000,50000,50000,50000,50000
2019,25,SMC       ,Atividades,33903900,50000,50000,50000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,500000,500000,500000,0,0,0,0
2019,25,SMC       ,Projetos,44903100,0,0,0,900000,0,0,0
2019,25,SMC       ,Projetos,44903600,0,0,0,24000,12000,0,0
2019,25,SMC       ,Projetos,44903900,0,0,0,122000,0,0,0
2019,25,SMC       ,Projetos,44903900,1849250,924000,1854050,0,0,0,0
2019,25,SMC       ,Projetos,44904700,0,0,0,4800,4800,0,0
2019,25,SMC       ,Projetos,44905100,1000,0,1000,0,0,0,0
2019,25,SMC       ,Projetos,44903900,3600000,3600000,3600000,0,0,0,0
2019,25,SMC       ,Projetos,44905100,1140000,300000,1140000,"1312787,36","241924,6","87824,5","87824,5"
2019,25,SMC       ,Atividades,33903100,255000,"59172,18","445641,82",0,0,0,0
2019,25,SMC       ,Atividades,33903600,9530800,193840,"266494,08","9294918,82","9236944,36",7693722,7693722
2019,25,SMC       ,Atividades,33903900,195000,0,192786,191035,32214,2214,2214
2019,25,SMC       ,Atividades,33904700,19200,0,390,"24932,58","24932,58",18810,18810
2019,25,SMC       ,Atividades,33903000,0,0,"6,92","8793,08",0,0,0
2019,25,SMC       ,Atividades,33903900,1000,8800,61000,0,0,0,0
2019,25,SMC       ,Atividades,44905200,0,0,"541,56","107258,44",0,0,0
2019,25,SMC       ,Projetos,45906500,6000000,6000000,6000000,0,0,0,0
2019,25,SMC       ,Projetos,44905100,1000,0,1000,0,0,0,0
2019,25,SMC       ,Projetos,44905100,16000,1079501,"56613,58",45999,45999,45999,45999
2019,25,SMC       ,Projetos,44905100,3996232,250000,3996232,"11376,9",0,0,0
2019,25,SMC       ,Atividades,33903600,50000,26922,27938,40000,40000,15000,15000
2019,25,SMC       ,Atividades,33903600,314506,"35278,65",314506,109440,109440,109440,109440
2019,25,SMC       ,Atividades,33903900,610000,180474,232880,417120,374320,338864,338864
2019,25,SMC       ,Atividades,33903900,396324,"18973,09",396324,"113583,24",3380,0,0
2019,25,SMC       ,Atividades,33904700,10000,0,203,39447,39447,3000,3000
2019,25,SMC       ,Atividades,33904700,0,0,0,21888,21888,21888,21888
2019,25,SMC       ,Atividades,33904800,30000,30000,30000,0,0,0,0
2019,25,SMC       ,Atividades,33909300,0,0,0,"32363,74","32246,34","32246,34","32013,63"
2019,25,SMC       ,Atividades,33503900,209700,4276056,4264,"10525012,27","10092570,59","5796570,79","5796570,79"
2019,25,SMC       ,Atividades,33903100,80000,6127,19500,56000,28000,28000,28000
2019,25,SMC       ,Atividades,33903600,501000,180000,10189,2984219,"2817816,99","2544396,99","2518136,99"
2019,25,SMC       ,Atividades,33903900,28110300,"5493929,76",9393429,"100769915,82","98833966,44","78882725,74","78660469,74"
2019,25,SMC       ,Atividades,33903900,5779337,"128663,12","6463513,43",165500,0,0,0
2019,25,SMC       ,Atividades,33904700,100000,0,2033,"596648,6",587807,"512081,4","512081,4"
2019,25,SMC       ,Atividades,33909200,0,0,0,33820,33820,33820,33820
2019,25,SMC       ,Atividades,33909200,0,0,0,43200,43200,43200,43200
2019,25,SMC       ,Atividades,33909300,0,0,0,0,0,0,0
2019,25,SMC       ,Atividades,33909300,0,0,0,"85463,12","85463,12","85463,12","22337,92"
2019,25,SMC       ,Atividades,44905200,1000,1000,1000,0,0,0,0
2019,25,SMC       ,Atividades,44905200,59727,59727,59727,0,0,0,0
2019,25,SMC       ,Atividades,44909200,0,0,0,22990,22990,22990,22990
2019,25,SMC       ,Atividades,44909300,0,0,0,"60523,43","60523,43","60523,43","60523,43"
2019,25,SMC       ,Atividades,33901400,15000,305,880,14120,14120,14120,14120
2019,25,SMC       ,Atividades,33903000,1200000,"259482,65","46361,7","918560,65","698511,52","642512,19","642512,19"
2019,25,SMC       ,Atividades,33903300,33000,671,671,32329,32329,"13351,5","13351,5"
2019,25,SMC       ,Atividades,33903600,312000,6345,6345,305655,"294638,1","266810,57","266810,57"
2019,25,SMC       ,Atividades,33903900,15839000,"1087878,77","672654,99","16915163,9","16634949,28","15005444,04","14948946,29"
2019,25,SMC       ,Atividades,33909200,0,0,0,"1096221,96","1096221,96","1096221,96","1096221,96"
2019,25,SMC       ,Atividades,44905200,100000,0,"89895,84","323319,96","303505,79","152814,5","152814,5"
2019,25,SMC       ,Atividades,33903600,300000,6101,"268547,09","282385,91","282385,91","172565,91","165565,91"
2019,25,SMC       ,Atividades,33903900,2640000,53693,124837,2550735,2550735,2550255,2550255
2019,25,SMC       ,Atividades,33904700,60000,1220,1220,58780,58780,33400,33400
2019,25,SMC       ,Atividades,33903000,1000000,20338,"40663,11",979662,"959336,89","959336,89","959336,89"
2019,25,SMC       ,Atividades,33903600,280000,5694,29700,274306,256180,226072,226072
2019,25,SMC       ,Atividades,33903900,6264000,711687,"874178,12",5552313,"5486904,56","3545795,42","3545795,42"
2019,25,SMC       ,Atividades,33904700,56000,1138,1138,54862,54862,"45214,41","45214,41"
2019,25,SMC       ,Atividades,33504100,1000,0,1000,1000000,1000000,1000000,1000000
2019,25,SMC       ,Atividades,33504300,6866471,139652,"212124,79","6654346,21","6596250,01","6445318,72","6445318,72"
2019,25,SMC       ,Atividades,33903100,0,450000,450000,0,0,0,0
2019,25,SMC       ,Atividades,33903600,150000,"360509,52","3559,52","291440,48","291440,48","291440,48","291440,48"
2019,25,SMC       ,Atividades,33903900,3820000,"1090627,36","221677,36","2729372,64","2721468,41","1421754,64","1421754,64"
2019,25,SMC       ,Atividades,33903900,426412,"176697,18",426412,0,0,0,0
2019,25,SMC       ,Atividades,33904700,30000,110,610,29890,29890,500,500
2019,25,SMC       ,Atividades,33909200,0,0,0,2500,2500,2500,2500
2019,25,SMC       ,Atividades,33909300,0,0,0,"176697,18","176697,18","176697,18","176697,18"
2019,25,SMC       ,Atividades,44905200,7116315,0,7116315,0,0,0,0
2019,25,SMC       ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,25,SMC       ,Atividades,33903600,60000,0,"19536,33",55700,55700,55700,55700
2019,25,SMC       ,Atividades,33903900,5928000,0,360565,6147435,6147435,6147435,6147435
2019,25,SMC       ,Atividades,33904700,12000,0,244,"14803,27","14803,27",11140,11140
2019,25,SMC       ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,25,SMC       ,Atividades,33903000,0,0,1400,1400,1400,1400,1400
2019,25,SMC       ,Atividades,33903600,3000000,"512637,43","222869,31","2358199,36","2358199,36","2148465,52","2148465,52"
2019,25,SMC       ,Atividades,33904700,416210,0,8464,"489808,13","489808,13","429693,1","429693,1"
2019,25,SMC       ,Atividades,44905200,0,0,37600,37600,37600,37600,37600
2019,25,SMC       ,Atividades,33903600,2500000,0,76570,2860870,2857670,2644742,2628102
2019,25,SMC       ,Atividades,33903600,360045,0,395325,324720,290560,127760,0
2019,25,SMC       ,Atividades,33904700,500000,0,10169,577319,577319,"554822,4","554822,4"
2019,25,SMC       ,Atividades,33903600,42000,854,43146,40000,0,0,0
2019,25,SMC       ,Atividades,33903900,649600,13211,249600,636389,564200,564200,564200
2019,25,SMC       ,Atividades,33904700,8400,170,170,8230,8230,0,0
2019,25,SMC       ,Atividades,33903600,1463078,29756,63288,1421850,1421850,1379150,1379150
2019,25,SMC       ,Atividades,33904700,253122,0,5148,285782,285782,276380,276380
2019,25,SMC       ,Atividades,33903600,1831405,37247,76830,1780200,1777800,1731850,1718050
2019,25,SMC       ,Atividades,33904700,288795,0,5873,356393,356393,346370,346370
2019,25,SMC       ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,25,SMC       ,Atividades,33903600,42000,42000,42000,0,0,0,0
2019,25,SMC       ,Atividades,33903900,449600,449368,21014,0,0,0,0
2019,25,SMC       ,Atividades,33904700,8400,8400,8400,0,0,0,0
2019,25,SMC       ,Atividades,33903900,600000,12202,39710,587798,587798,551604,551604
2019,25,SMC       ,Atividades,33903900,600000,"38792,22","71776,9","561056,66","561056,66","520276,66","520276,66"
2019,25,SMC       ,Atividades,44905200,0,0,"9712,22",16878,16878,16878,0
2019,25,SMC       ,Atividades,33903600,42000,"7209,63","35644,37",0,0,0,0
2019,25,SMC       ,Atividades,33903900,449600,449600,183304,0,0,0,0
2019,25,SMC       ,Atividades,33904700,8400,170,170,8230,8230,0,0
2019,25,SMC       ,Atividades,33903600,84000,46292,48000,36000,36000,36000,36000
2019,25,SMC       ,Atividades,33903900,15899200,"3254674,37",1123362,"12644525,63","9849648,23","8013990,76","8013990,76"
2019,25,SMC       ,Atividades,33904700,16800,0,341,16459,16459,7200,7200
2019,25,SMC       ,Atividades,33903600,84000,0,18000,66000,66000,66000,66000
2019,25,SMC       ,Atividades,33903900,7899200,0,160656,"11265350,95","11077145,52","6998452,35","6998452,35"
2019,25,SMC       ,Atividades,33904700,16800,0,341,16459,16459,13200,13200
2019,25,SMC       ,Atividades,33903600,42000,854,6000,36000,18000,18000,18000
2019,25,SMC       ,Atividades,33903900,4949600,3000000,6039651,"2995509,73","2530096,58","1508010,93","1508010,93"
2019,25,SMC       ,Atividades,33904700,8400,170,170,8230,8230,3600,3600
2019,25,SMC       ,Atividades,33903100,7899200,0,160656,8000000,"6234632,34","3875062,14","3875062,14"
2019,25,SMC       ,Atividades,33903600,84000,1708,24000,60000,54000,48000,42000
2019,25,SMC       ,Atividades,33904700,16800,341,341,16459,16459,9600,9600
2019,25,SMC       ,Atividades,33903600,30000,30000,610,0,0,0,0
2019,25,SMC       ,Atividades,33903900,964000,526020,19606,437980,437980,421980,405980
2019,25,SMC       ,Atividades,33904700,6000,122,122,5878,5878,0,0
